key	value
NRCT675	谷島村
NRCT676	沖洲村
NRCT677	羽生村
NRCT678	中居林村
NRCT679	八木蒔村
NRCT680	浜村
NRCT681	玉造村
NRCT682	石神村
NRCT683	高須新田
NRCT684	手賀村
NRCT685	出沼村
NRCT686	西蓮寺村
NRCT687	井上村
NRCT688	藤井村
NRCT689	田向村
NRCT690	五町田荒宿村
NRCT691	天掛村
NRCT692	籠田村
NRCT693	新宮村
NRCT694	小牧村
NRCT695	板嶺村
NRCT696	杉平村
NRCT697	四鹿村
NRCT698	倉川村
NRCT699	青沼村
NRCT700	石手洗村
NRCT701	白浜村
NRCT702	岡平村
NRCT703	宇崎村
NRCT704	根小屋村
NRCT705	小屋村
NRCT706	石神村
NRCT707	矢幡村
NRCT708	行方村
NRCT709	船子村
NRCT710	五町田村
NRCT711	金浜村
NRCT712	於下村
NRCT713	井貝村
NRCT714	小高村
NRCT715	橋門村
NRCT716	南村
NRCT717	島並村
NRCT718	麻生村
NRCT719	粗毛村
NRCT720	富田村
NRCT721	清水村
NRCT722	浜通村
NRCT723	茂木村
NRCT724	堀之内村
NRCT725	永山村
NRCT726	牛堀村
NRCT727	赤須村
NRCT728	島崎村
NRCT729	上戸村
NRCT730	釜谷村
NRCT731	大生村
NRCT732	大賀村
NRCT733	鮫村
NRCT734	水原村
NRCT735	延方村
NRCT736	古高村
NRCT737	徳島新田
NRCT738	築地村
NRCT739	辻村
NRCT740	潮来村
NRCT741	二重谷新田
NRCT742	大洲新田
NRCT743	四箇村
NRCT744	白金浜村
NRCT745	田木谷村
NRCT746	上玉里村
NRCT747	高崎村
NRCT748	下玉里村
NRCT749	川中子村
NRCT750	安食村
NRCT751	柏崎村
NRCT752	岩坪村
NRCT753	下軽部村
NRCT754	宍倉村
NRCT755	湊村
NRCT756	上軽部村
NRCT757	成井村
NRCT758	田伏村
NRCT759	坂村
NRCT760	中台村
NRCT761	男神村
NRCT762	下大堤村
NRCT763	大和田村
NRCT764	根本村
NRCT765	三ッ木村
NRCT766	大久保村
NRCT767	上大堤村
NRCT768	深谷村
NRCT769	有河村
NRCT770	牛渡村
NRCT771	加茂村
NRCT772	戸崎村
NRCT773	真家村
NRCT774	成井村
NRCT775	宮ヶ崎村
NRCT776	山崎村
NRCT777	白鳥町
NRCT778	松館村
NRCT779	柴間村
NRCT780	小塙村
NRCT781	瓦谷村
NRCT782	部原村
NRCT783	宇治会村
NRCT784	野田村
NRCT785	佐久村
NRCT786	大増村
NRCT787	太田村
NRCT788	中戸村
NRCT789	妙村
NRCT790	小見村
NRCT791	大塚村
NRCT792	狸内村
NRCT793	小山田村
NRCT794	鯨岡村
NRCT795	小屋村
NRCT796	上曾村
NRCT797	小倉村
NRCT798	吉生村
NRCT799	柿岡村
NRCT800	十日市村
NRCT801	八重長堀村
NRCT802	金指村
NRCT803	片野村
NRCT804	烏瓜村
NRCT805	片岡村
NRCT806	浦須村
NRCT807	上林村
NRCT808	下林村
NRCT809	根小屋村
NRCT810	川又村
NRCT811	新井田村
NRCT812	半田村
NRCT813	月岡村
NRCT814	弓弦村
NRCT815	青田村
NRCT816	泉沢村
NRCT817	柴内村
NRCT818	辻村
NRCT819	菖蒲沢村
NRCT820	小野越村
NRCT821	仏生寺村
NRCT822	岩淵村
NRCT823	須釜村
NRCT824	小幡村
NRCT825	細谷村
NRCT826	加生野村
NRCT827	下青柳村
NRCT828	上青柳村
NRCT829	高倉村
NRCT830	粟田村
NRCT831	上志筑村
NRCT832	中志筑村
NRCT833	是川村
NRCT834	下志筑村
NRCT835	五反田村
NRCT836	横堀村
NRCT837	大峯村
NRCT838	野寺村
NRCT839	市川村
NRCT840	下土田村
NRCT841	上土田村
NRCT842	飯田村
NRCT843	新治村
NRCT844	上野村
NRCT845	雪入村
NRCT846	山本村
NRCT847	上佐谷村
NRCT848	下佐谷村
NRCT849	中佐谷村
NRCT850	上稲吉村
NRCT851	下稲吉村
NRCT852	永井村
NRCT853	本郷村
NRCT854	大志戸村
NRCT855	櫛引村
NRCT856	小野村
NRCT857	東城寺村
NRCT858	小高村
NRCT859	沢辺村
NRCT860	田宮村
NRCT861	田土部村
NRCT862	高岡村
NRCT863	藤沢新田
NRCT864	藤沢村
NRCT865	大畑村
NRCT866	八幡村
NRCT867	上坂田村
NRCT868	下坂田村
NRCT869	栗原村
NRCT870	上野村
NRCT871	上境村
NRCT872	中根村
NRCT873	土器屋村
NRCT874	松塚村
NRCT875	金田村
NRCT876	横町村
NRCT877	坂牛村
NRCT878	大村
NRCT879	古来村
NRCT880	吉瀬村
NRCT881	柴崎村
NRCT882	妻木村
NRCT883	岡村
NRCT884	花室村
NRCT885	上室村
NRCT886	倉掛村
NRCT887	大角豆村
NRCT888	五稜郭町
NRCT889	田面木村
NRCT890	広岡村
NRCT891	平村
NRCT892	村上村
NRCT893	染谷村
NRCT894	大橋村
NRCT895	小井戸村
NRCT896	中津川村
NRCT897	根本村
NRCT898	田中村
NRCT899	高浜村
NRCT900	根城村
NRCT901	三村
NRCT902	石川村
NRCT903	井関村
NRCT904	横町
NRCT905	田町
NRCT906	中町
NRCT907	東崎町
NRCT908	川口町
NRCT909	本町
NRCT910	中城町
NRCT911	沢里村
NRCT912	田宿町
NRCT913	大町
NRCT914	立田町
NRCT915	築地町
NRCT916	鷹匠町
NRCT917	前川町
NRCT918	内西町
NRCT919	外西町
NRCT920	西門町
NRCT921	田中町
NRCT922	売市村
NRCT923	沖宿村
NRCT924	田村
NRCT925	手野村
NRCT926	白鳥村
NRCT927	菅谷村
NRCT928	神立村
NRCT929	木田余村
NRCT930	真鍋村
NRCT931	殿里村
NRCT932	常名村
NRCT933	七崎村
NRCT934	中貫村
NRCT935	小山崎村
NRCT936	今泉村
NRCT937	虫掛村
NRCT938	佐野子村
NRCT939	飯田村
NRCT940	矢作村
NRCT941	宍塚村
NRCT942	粕毛村
NRCT943	上高津村
NRCT944	境沢村
NRCT945	中高津村
NRCT946	下高津村
NRCT947	小松村
NRCT948	大岩田村
NRCT949	小岩田村
NRCT950	永国村
NRCT951	中村西根村
NRCT952	中村
NRCT953	右籾村
NRCT954	摩利山新田
NRCT955	根岸村
NRCT956	烏山村
NRCT957	乙戸村
NRCT958	沖村
NRCT959	沖新田
NRCT960	蓬田村
NRCT961	小栗村
NRCT962	久地楽村
NRCT963	古郡村
NRCT964	門井村
NRCT965	徳永村
NRCT966	大仏村
NRCT967	荻島村
NRCT968	井出海老沢村
NRCT969	向川澄村
NRCT970	蓮沼村
NRCT971	横塚村
NRCT972	古郷村
NRCT973	桑山村
NRCT974	本木村
NRCT975	大曾根村
NRCT976	飯田村
NRCT977	羽田村
NRCT978	阿部田村
NRCT979	青木村
NRCT980	高森村
NRCT981	大国玉村
NRCT982	高久村
NRCT983	金敷村
NRCT984	上小幡村
NRCT985	下小幡村
NRCT986	長岡村
NRCT987	白井村
NRCT988	桜井村
NRCT989	原方村
NRCT990	町屋村
NRCT991	古城村
NRCT992	山尾村
NRCT993	飯塚村
NRCT994	田村
NRCT995	伊佐々村
NRCT996	亀熊村
NRCT997	柳町
NRCT998	塙世村
NRCT999	矢貝村
NRCT1000	上谷貝村
NRCT1001	下谷貝村
NRCT1002	細柴村
NRCT1003	羽鳥村
NRCT1004	山田村
NRCT1005	椎尾村
NRCT1006	酒寄村
NRCT1007	源法寺村
NRCT1008	尻内村
NRCT1009	猫島村
NRCT1010	西郷谷村
NRCT1011	宮後村
NRCT1012	宮山村
NRCT1013	押尾村
NRCT1014	内淀村
NRCT1015	鍋山村
NRCT1016	吉間村
NRCT1017	妙原新田
NRCT1018	下川中子村
NRCT1019	長苗代村
NRCT1020	吉田村
NRCT1021	竹垣村
NRCT1022	古内村
NRCT1023	大林村
NRCT1024	田宿村
NRCT1025	松原村
NRCT1026	海老島村
NRCT1027	有田村
NRCT1028	山王堂村
NRCT1029	中根村
NRCT1030	石堂村
NRCT1031	倉持村
NRCT1032	海老江村
NRCT1033	築地村
NRCT1034	東保末村
NRCT1035	鷺島村
NRCT1036	成井村
NRCT1037	高津村
NRCT1038	石田村
NRCT1039	寺上野村
NRCT1040	中上野村
NRCT1041	河原木村
NRCT1042	赤浜村
NRCT1043	向上野村
NRCT1044	西保末村
NRCT1045	辻村
NRCT1046	黒子村
NRCT1047	稲荷新田村
NRCT1048	井上村
NRCT1049	木戸村
NRCT1050	梶内村
NRCT1051	中村新田
NRCT1052	下市川村
NRCT1053	藤谷村
NRCT1054	関館村
NRCT1055	犬塚村
NRCT1056	板橋村
NRCT1057	花田村
NRCT1058	舟生村
NRCT1059	船玉村
NRCT1060	関本村
NRCT1061	上野村
NRCT1062	大町
NRCT1063	百石村
NRCT1064	田町
NRCT1065	樋口村
NRCT1066	口戸村
NRCT1067	下田村
NRCT1068	柴山村
NRCT1069	折本村
NRCT1070	林村
NRCT1071	筑瀬村
NRCT1072	谷部村
NRCT1073	石塔村
NRCT1074	泉村
NRCT1075	中館村
NRCT1076	奥田新田
NRCT1077	下高田村
NRCT1078	下吉田村
NRCT1079	落合村
NRCT1080	八田村
NRCT1081	羽方村
NRCT1082	蒔田村
NRCT1083	国府田村
NRCT1084	大関村
NRCT1085	上中山村
NRCT1086	野村
NRCT1087	川澄村
NRCT1088	高島村
NRCT1089	上吉田村
NRCT1090	小林村
NRCT1091	横島村
NRCT1092	直井村
NRCT1093	金丸村
NRCT1094	稲野辺村
NRCT1095	市野辺村
NRCT1096	成田村
NRCT1097	茂田村
NRCT1098	塚原村
NRCT1099	島村
NRCT1100	西浜町
NRCT1101	川原町
NRCT1102	鶴喰村
NRCT1103	深見村
NRCT1104	下中山村
NRCT1105	蕨村
NRCT1106	徳持村
NRCT1107	大塚村
NRCT1108	上川中子村
NRCT1109	川連村
NRCT1110	下岡崎村
NRCT1111	東榎生村
NRCT1112	西榎生村
NRCT1113	小平村
NRCT1114	野田村
NRCT1115	石田村
NRCT1116	飯田村
NRCT1117	陰沢村
NRCT1118	二木成村
NRCT1119	玉戸村
NRCT1120	西芳町村
NRCT1121	西方村
NRCT1122	野殿村
NRCT1123	下野殿村
NRCT1124	柳町村
NRCT1125	布川村
NRCT1126	谷中村
NRCT1127	栗島村
NRCT1128	石原田村
NRCT1129	大島村
NRCT1130	下平塚村
NRCT1131	下谷貝村
NRCT1132	岡芹村
NRCT1133	菅谷村
NRCT1134	外塚村
NRCT1135	犬落瀬村
NRCT1136	神分村
NRCT1137	笹塚村
NRCT1138	飯島村
NRCT1139	小川村
NRCT1140	伊佐山村
NRCT1141	下川島村
NRCT1142	女方村
NRCT1143	子不思儀村
NRCT1144	盛添島村
NRCT1145	山田村
NRCT1146	折茂村
NRCT1147	下江連村
NRCT1148	五所宮村
NRCT1149	大谷村
NRCT1150	小塙村
NRCT1151	灰塚村
NRCT1152	棹ヶ島村
NRCT1153	上平塚村
NRCT1154	山崎村
NRCT1155	下妻町
NRCT1156	城廻村
NRCT1157	沢田村
NRCT1158	西当郷村
NRCT1159	南当郷村
NRCT1160	東当郷村
NRCT1161	砂沼新田
NRCT1162	坂本新田
NRCT1163	若柳村
NRCT1164	忠左衛門新田
NRCT1165	上新田村
NRCT1166	数須村
NRCT1167	中新田村
NRCT1168	法量村
NRCT1169	下新田村
NRCT1170	筑波村
NRCT1171	北大宝村
NRCT1172	大宝村
NRCT1173	平川戸村
NRCT1174	横根村
NRCT1175	大串村
NRCT1176	坂井村
NRCT1177	平沼新田
NRCT1178	堀込村
NRCT1179	奥瀬村
NRCT1180	比毛村
NRCT1181	福田新田
NRCT1182	下木戸村
NRCT1183	江村
NRCT1184	平方村
NRCT1185	黒駒村
NRCT1186	柴村
NRCT1187	尻手村
NRCT1188	渋井村
NRCT1189	桐ヶ瀬村
NRCT1190	七戸村
NRCT1191	赤須村
NRCT1192	半谷村
NRCT1193	大木村
NRCT1194	前河原村
NRCT1195	長塚村
NRCT1196	中居指村
NRCT1197	今泉村
NRCT1198	行田村
NRCT1199	松岡村
NRCT1200	小島村
NRCT1201	向町
NRCT1202	古沢村
NRCT1203	袋畑村
NRCT1204	加養村
NRCT1205	新堀村
NRCT1206	谷田部村
NRCT1207	山尻村
NRCT1208	肘谷村
NRCT1209	樋橋村
NRCT1210	柳原村
NRCT1211	高道祖村
NRCT1212	梁川町
NRCT1213	小川町
NRCT1214	大嶋村
NRCT1215	国松村
NRCT1216	沼田村
NRCT1217	筑波村
NRCT1218	臼井村
NRCT1219	神郡村
NRCT1220	大貫村
NRCT1221	漆所村
NRCT1222	杉木村
NRCT1223	小沢村
NRCT1224	下町
NRCT1225	上菅間村
NRCT1226	中菅間村
NRCT1227	池田村
NRCT1228	洞下村
NRCT1229	磯部村
NRCT1230	平沢村
NRCT1231	山口村
NRCT1232	小和田村
NRCT1233	小田村
