key	value
Kofun364	???
Kofun365	さんまいづか
Kofun366	かぶとづか
Kofun367	ふなづか
Kofun368	ぎおんおおつかやま
Kofun369	???
Kofun370	???
Kofun371	たかやはちまんやま
Kofun372	いずみこがねづか
Kofun373	やはぎづか
Kofun374	ちはらおおはか
Kofun375	???
Kofun376	すだたしものくち
Kofun377	???
Kofun378	せんげんづか
Kofun379	しもさむらいづか
Kofun380	らいでんやま
Kofun381	このおかちゃうすやま
Kofun382	かぶさん
Kofun383	もりやま
Kofun384	???
Kofun385	???
Kofun386	あおつか
Kofun387	おおいど
Kofun388	ほうらいさん
Kofun389	こがねづかいちごうふん
Kofun390	いっぽんまつづか
Kofun391	くろべちょうしやま
Kofun392	わくだやま1ごうふん
Kofun393	まんねんやま
Kofun394	べんてんやまＢ1ごうふん
Kofun395	しきんざん
Kofun396	ろくどうやま
Kofun397	べっしょいしづか
Kofun398	くりづか
Kofun399	かいぶきやま
Kofun400	こうもりづか
Kofun401	???
Kofun402	あまみや
Kofun403	しゃがのこし
Kofun404	???
Kofun405	???
Kofun406	ひがしやじまかんのんやま
Kofun407	おおまるやま
Kofun408	もりしょうぐんづか
Kofun409	うしろふたご
Kofun410	なしのきやま
Kofun411	???
Kofun412	???
Kofun413	???
Kofun414	???
Kofun415	まるづかやま
Kofun416	???
Kofun417	ちとせくるまづか
Kofun418	かわらづかいちごうふん
Kofun419	???
Kofun420	???
Kofun421	???
Kofun422	むらまつふなつか
Kofun423	かわごづか
Kofun424	にしょじんじゃ
Kofun425	さんのうじおおますづか
Kofun426	やばやくしづか
Kofun427	とみだおおつか
Kofun428	にくらやま
Kofun429	いなりもり
Kofun430	???
Kofun431	まるづか
Kofun432	ひがしもとめづか
Kofun433	だいあんじはかやま
Kofun434	ほけのやま
Kofun435	はしなかいづか
Kofun436	???
Kofun437	???
Kofun438	???
Kofun439	???
Kofun440	???
Kofun441	???
Kofun442	あかいわどうやま
Kofun443	くあいむら
Kofun444	わかおうじ
Kofun445	???
Kofun446	てらどおおつか
Kofun447	かわらづかにごうふん
Kofun448	なかのやま
Kofun449	とうかんやま
Kofun450	こやま
Kofun451	???
Kofun452	???
Kofun453	いつかはら
Kofun454	やわたひがしくるまざか
Kofun455	ふじみづか
Kofun456	やませふたごづか
Kofun457	???
Kofun458	???
Kofun459	しゃかやま
Kofun460	せんりゅうしょうぐんづか
Kofun461	???
Kofun462	???
Kofun463	???
Kofun464	やぎおかひょうたんづか
Kofun465	みぶながつか
Kofun466	ながはまちゃうすやま
Kofun467	かくま
Kofun468	あみのはまちゃうすやま
Kofun469	まるやま
Kofun470	???
Kofun471	かぶといなり
Kofun472	うえつきてらやま
Kofun473	???
Kofun474	みややまかんのん
Kofun475	はちまんづか
Kofun476	かめのこやま
Kofun477	???
Kofun478	???
Kofun479	かねこたかやま
Kofun480	しろへいやま
Kofun481	なとりおおつかやま
Kofun482	あたごやま
Kofun483	すわ
Kofun484	だいにちにょらい
Kofun485	なかざとくるまづか
Kofun486	はいづかはちまん
Kofun487	かみかわふちむら
Kofun488	ふくしましんめいづか
Kofun489	かわらづか
Kofun490	???
Kofun491	???
Kofun492	???
Kofun493	???
Kofun494	しらげやまいちごうふん
Kofun495	ごびょうおもてづか
Kofun496	こしづか
Kofun497	やまと
Kofun498	きついづか
Kofun499	ひふりやま
Kofun500	ここおげ
Kofun501	うしまどてんじんやま
Kofun502	けこうじやま
Kofun503	たち
Kofun504	???
Kofun505	???
Kofun506	???
Kofun507	???
Kofun508	???
Kofun509	???
Kofun510	みつよしにごうふん
Kofun511	???
Kofun512	ふなこつかはら
Kofun513	おわしやま
Kofun514	ふたつやま
Kofun515	???
Kofun516	じょうのやま
Kofun517	まばか
Kofun518	???
Kofun519	???
Kofun520	よねざわふたつやま
Kofun521	のうまんじ
Kofun522	しもあじの
Kofun523	こいずみおおつか
Kofun524	いんべまえやま
Kofun525	うまのやま
Kofun526	???
Kofun527	???
Kofun528	しもだいはら
Kofun529	しょうえんじ
Kofun530	このおかもとつか
Kofun531	たてづか
Kofun532	あおやま
Kofun533	???
Kofun534	ひたなてんじんやま
Kofun535	こすみだまえ
Kofun536	ふじづかやま
Kofun537	かせはくさん
Kofun538	たかおか
Kofun539	さわのむら
Kofun540	おうやま
Kofun541	しもごう
Kofun542	こいけおおつか
Kofun543	???
Kofun544	やすおおつかやま
Kofun545	???
Kofun546	べんてんやま
Kofun547	???
Kofun548	???
Kofun549	あたごやま
Kofun550	てんのうづか
Kofun551	???
Kofun552	おうせいぶ
Kofun553	ぐんげくるまづか
Kofun554	ひおかやま
Kofun555	いまいじんじゃ
Kofun556	あまづか
Kofun557	おおすみみなみづか
Kofun558	ぜにづか
Kofun559	かぜふきやま
Kofun560	いけだやま
Kofun561	???
Kofun562	???
Kofun563	ふじあぐおおつか
Kofun564	せんづかやま
Kofun565	じょうこういん
Kofun566	???
Kofun567	???
Kofun568	???
Kofun569	???
Kofun570	???
Kofun571	???
Kofun572	さんのうやま
Kofun573	ほうりょうづか
Kofun574	どうがさくやま
Kofun575	おおやすば
Kofun576	らいでんやま
Kofun577	かざかえしいなりやま
Kofun578	おうつか
Kofun579	ろくしょづか
Kofun580	こくぶんじあたごづか
Kofun581	ちょうそうじんじゃ
Kofun582	おおたはちまんやま
Kofun583	あらくちごんげんやま
Kofun584	かわかみふちむら
Kofun585	とおみやま
Kofun586	さんぽうづか
Kofun587	おくのやま
Kofun588	あさひのおか
Kofun589	はら
Kofun590	あいこうおおつか
Kofun591	ちょくしづか
Kofun592	???
Kofun593	???
Kofun594	おおつか
Kofun595	???
Kofun596	???
Kofun597	???
Kofun598	???
Kofun599	ひめづか
Kofun600	いのおかくるまづか
Kofun601	いまざとくるまづか
Kofun602	よしだおうつか
Kofun603	せいりょうざん
Kofun604	ひらつか
Kofun605	ひらつか
Kofun606	やまと
Kofun607	べんしょづか
Kofun608	くろだおおつか
Kofun609	きついいなりやま
Kofun610	???
Kofun611	???
Kofun612	とくだとうみょうやま
Kofun613	やまだみね
Kofun614	たきだい
Kofun615	???
Kofun616	???
Kofun617	???
Kofun618	???
Kofun619	???
Kofun620	???
Kofun621	とやま
Kofun622	すいじんやま
Kofun623	???
Kofun624	かいち
Kofun625	じょうやま
Kofun626	???
Kofun627	???
Kofun628	きはらだい
Kofun629	かんのんまつ
Kofun630	じとうやま
Kofun631	つかはらふたごづか
Kofun632	???
Kofun633	さとに
Kofun634	つきやま
Kofun635	くろしま
Kofun636	???
Kofun637	こばか
Kofun638	くにみはちまんづか
Kofun639	いせやま
Kofun640	???
Kofun641	???
Kofun642	たつさやま
Kofun643	にしおおつか
Kofun644	???
Kofun645	???
Kofun646	???
Kofun647	こがねづか
Kofun648	ぬかづか
Kofun649	うちはらふなづか
Kofun650	うえのてんじんつか
Kofun651	かわまたおおつか
Kofun652	まりやつ
Kofun653	ずなせんげん
Kofun654	かしまづか
Kofun655	???
Kofun656	???
Kofun657	???
Kofun658	???
Kofun659	???
Kofun660	???
Kofun661	みやのもり
Kofun662	にしやまいちごう
Kofun663	てんこのもり
Kofun664	つだ
Kofun665	ひがしやま
Kofun666	まるがさやま
Kofun667	もえさし
Kofun668	おおたにやま
Kofun669	みわやま
Kofun670	ぎょうがんいんうらやま
Kofun671	???
Kofun672	???
Kofun673	???
Kofun674	???
Kofun675	???
Kofun676	やわたふたごづか
Kofun677	みぶちゃうすやま
Kofun678	あたごづか
Kofun679	ふなやま
Kofun680	てらまえみどうづか
Kofun681	しろいしふたごやま
Kofun682	いたはなちょうしづか
Kofun683	???
Kofun684	いずみつかのこし
Kofun685	おおすみくるまづか
Kofun686	いちおはかやま
Kofun687	じょうようむら
Kofun688	???
Kofun689	???
Kofun690	ちょうじゃやしきてんのうやま
Kofun691	???
Kofun692	???
Kofun693	???
Kofun694	きたかたはちまんづか
Kofun695	さかいなりやま
Kofun696	きさきづか
Kofun697	ほりこしづか
Kofun698	ようめいじ
Kofun699	ほうおんじ
Kofun700	きぬたちゅうがっこう
Kofun701	???
Kofun702	かたひらおおつか
Kofun703	おさめづか
Kofun704	おせやま
Kofun705	???
Kofun706	???
Kofun707	???
Kofun708	???
Kofun709	???
Kofun710	みぶうしづか
Kofun711	みぶあたごづか
Kofun712	ちゃうすづか
Kofun713	じょうのやま
Kofun714	???
Kofun715	???
Kofun716	とつかじんじゃ
Kofun717	???
Kofun718	???
Kofun719	???
Kofun720	???
Kofun721	???
Kofun722	とよしろふたごやま
Kofun723	だいおうじべんてんやま
Kofun724	えいらくむら
Kofun725	???
Kofun726	おおいしづか
Kofun727	いわやおおつか
Kofun728	???
Kofun729	みさとごんげんやま
Kofun730	でじまてんじんづか
Kofun731	つかやまにし
Kofun732	もものいいなりやま
Kofun733	ふどうづか
Kofun734	???
Kofun735	???
Kofun736	???
Kofun737	???
Kofun738	???
Kofun739	???
Kofun740	のむぎ
Kofun741	???
Kofun742	???
Kofun743	???
Kofun744	???
Kofun745	さくらい
Kofun746	しもふさづか
Kofun747	やばたひょうたんづか
Kofun748	きゅうちゅうの
Kofun749	かぶとづか
Kofun750	いのうえ
Kofun751	こんだ
Kofun752	とうかやま
Kofun753	たかいなり
Kofun754	???
Kofun755	???
Kofun756	???
Kofun757	あんようじおおつかこし
Kofun758	へびづか
Kofun759	だんのやま
Kofun760	いしふどう
Kofun761	たまてやま5ごう
Kofun762	おっとづか
Kofun763	たまきやま
Kofun764	みさおやま
Kofun765	???
Kofun766	???
Kofun767	???
Kofun768	???
Kofun769	???
Kofun770	???
Kofun771	???
Kofun772	???
Kofun773	???
Kofun774	???
Kofun775	いいぬまうんさいじ
Kofun776	まつづか
Kofun777	ねばつちやま
Kofun778	おくまやま
Kofun779	さくらだに
Kofun780	???
Kofun781	???
Kofun782	ちょうほうじみなみはら
Kofun783	じょうやま
Kofun784	???
Kofun785	???
Kofun786	ふたつづか
Kofun787	???
Kofun788	???
Kofun789	???
Kofun790	うるしやま
Kofun791	やばせきつねづか
Kofun792	ももやま
Kofun793	ひたなひょうたんづか
Kofun794	とうかんやま
Kofun795	ほうじょうづか
Kofun796	ほうおうじ
Kofun797	???
Kofun798	???
Kofun799	てんじんもり
Kofun800	???
Kofun801	ふげんじうら
Kofun802	みさとむら
Kofun803	???
Kofun804	はちおうじじんじゃ
Kofun805	くあいむら
Kofun806	めいじむら
Kofun807	くらしなしょうぐんづか
Kofun808	はなおかやま
Kofun809	べんてんやまＣ1ごうふん
Kofun810	だいにちやま
Kofun811	???
Kofun812	???
Kofun813	???
Kofun814	???
Kofun815	あかぼりむら
Kofun816	ひきま
Kofun817	さわのむら
Kofun818	つかごし
Kofun819	しんぷくじかんのんやま
Kofun820	なるしま
Kofun821	うしぶし
Kofun822	だいはた
Kofun823	しばざき
Kofun824	とうさんづか
Kofun825	びしゃもんづか
Kofun826	あらとむら
Kofun827	つくもやま
Kofun828	おうかわらやま
Kofun829	ごれいじんじゃ
Kofun830	しものどうふたごづか
Kofun831	さぎやま
Kofun832	あきやますわやま
Kofun833	ごんげんまえ
Kofun834	しんのうづか
Kofun835	すぎやま
Kofun836	あらいさと
Kofun837	せんげんじんじゃ
Kofun838	???
Kofun839	しょうせいじ
Kofun840	???
Kofun841	???
Kofun842	???
Kofun843	???
Kofun844	???
Kofun845	???
Kofun846	わにおおつかやま
Kofun847	こおりがわにしづか
Kofun848	いしづか
Kofun849	さかきみづか
Kofun850	はちづか
Kofun851	まない
Kofun852	かいづかまるやま
Kofun853	みずどう
Kofun854	ひがしのりくら
Kofun855	ふたづか
Kofun856	しもさと
Kofun857	いざよいやま
Kofun858	???
Kofun859	???
Kofun860	???
Kofun861	???
Kofun862	???
Kofun863	???
Kofun864	???
Kofun865	???
Kofun866	???
Kofun867	???
Kofun868	やまがわたじま
Kofun869	かしわぐま
Kofun870	???
Kofun871	さくらやま
Kofun872	かとりじんじゃ
Kofun873	ちょうじゅやま
Kofun874	おおうまやふたご
Kofun875	のべら
Kofun876	すいせんづか
Kofun877	???
Kofun878	たかだ
Kofun879	きたおおつか
Kofun880	???
Kofun881	???
Kofun882	なかだいひめづか
Kofun883	たかおか
Kofun884	よしのうち
Kofun885	おうとうぶ
Kofun886	えびす
Kofun887	おつこしとうかやま
Kofun888	どうじょうづか
Kofun889	にしながおかながつか
Kofun890	あらとむら
Kofun891	いわがみよねやま
Kofun892	せんげんじんじゃ
Kofun893	なめかわさかのうえ
Kofun894	りゅうかくじ
Kofun895	そうごいいなか
Kofun896	ぶへいづか
Kofun897	あおきひめづか
Kofun898	すりばちやま
Kofun899	あめのみや
Kofun900	???
Kofun901	???
Kofun902	???
Kofun903	にしのやま
Kofun904	ゆきのやま
Kofun905	たまてやま2ごう
Kofun906	ながつか
Kofun907	ふたいじうらやま
Kofun908	べんてんづか
Kofun909	つかばたけ
Kofun910	べんてんづか
Kofun911	おおたに
Kofun912	よこまくら
Kofun913	せんぞく
Kofun914	みかさやま
Kofun915	???
Kofun916	???
Kofun917	???
Kofun918	???
Kofun919	???
Kofun920	???
Kofun921	???
Kofun922	???
Kofun923	???
Kofun924	???
Kofun925	せんげんやま
Kofun926	てんじんふたご
Kofun927	とりやまかめやま
Kofun928	はまじりてんのうやま
Kofun929	なまのやま
Kofun930	たきのだい
Kofun931	おうづか
Kofun932	???
Kofun933	まつしやまおうはか
Kofun934	???
Kofun935	ひらいづか
Kofun936	???
Kofun937	???
Kofun938	???
Kofun939	???
Kofun940	たち
Kofun941	たいしどうづか
Kofun942	しもかけかめづか
Kofun943	ながやつむこうやま
Kofun944	あねさきさんのうやま
Kofun945	???
Kofun946	???
Kofun947	たまてやま6ごう
Kofun948	まるやま
Kofun949	???
Kofun950	どうのもり
Kofun951	しじかいさんのうやま
Kofun952	ながおやま
Kofun953	かいがやおおつか
Kofun954	てんじんやま
Kofun955	べっしょかんすづか
Kofun956	???
Kofun957	???
Kofun958	???
Kofun959	???
Kofun960	???
Kofun961	すずめのみやうしづか
Kofun962	どうじょうづか
Kofun963	くまの
Kofun964	ふじみね
Kofun965	かみごうひょうたんづか
Kofun966	???
Kofun967	???
Kofun968	おとめづか
Kofun969	とうだいじやま
Kofun970	うまのやま
Kofun971	???
Kofun972	???
Kofun973	???
Kofun974	???
Kofun975	たかやま
Kofun976	???
Kofun977	にしたかはしかめのこづか
Kofun978	???
Kofun979	かめがもり
Kofun980	ゆうごつぱら
Kofun981	ししづか
Kofun982	なかはら
Kofun983	あそおか・ごんげんどう
Kofun984	おおつか
Kofun985	ばんやま
Kofun986	まごだゆうやま
Kofun987	はたづか
Kofun988	???
Kofun989	なとりやくしどう
Kofun990	はぐろ
Kofun991	すいさか
Kofun992	おおばかやま
Kofun993	はなやま2ごうふん
Kofun994	ふるみ
Kofun995	とっとりかみたかつか
Kofun996	どぐちしょうぐんづか
Kofun997	えこだ
Kofun998	???
Kofun999	おさるどう
Kofun1000	???
Kofun1001	ちんじゅもり
Kofun1002	こじょういなりやま
Kofun1003	ひょうづか
Kofun1004	きょうせんづか
Kofun1005	とらづか
Kofun1006	じぞうづか
Kofun1007	みぶかめづか
Kofun1008	しゃみせんづか
Kofun1009	さんしゃじんじゃ
Kofun1010	???
Kofun1011	???
Kofun1012	???
Kofun1013	???
Kofun1014	???
Kofun1015	???
Kofun1016	???
Kofun1017	???
Kofun1018	おししづか
Kofun1019	かなつやま
Kofun1020	みなみあんどやま
Kofun1021	???
Kofun1022	???
Kofun1023	???
Kofun1024	???
Kofun1025	???
Kofun1026	???
Kofun1027	なかい
Kofun1028	???
Kofun1029	こかいまつづか
Kofun1030	???
Kofun1031	さわのむら
Kofun1032	うすねふたごづか
Kofun1033	ささほこやま
Kofun1034	???
Kofun1035	ふじづか
Kofun1036	みくらやま
Kofun1037	もものいたかつか
Kofun1038	さんのわけめ
Kofun1039	もみやま
Kofun1040	ひょうたんづか
Kofun1041	いたや
Kofun1042	せきの
Kofun1043	ふだにいちごう
Kofun1044	ぬかづか
Kofun1045	うめのこづかにごうふん
Kofun1046	みややま
Kofun1047	くりゅうだに
Kofun1048	なべづか
Kofun1049	おおつか
Kofun1050	よどえむこうやま
Kofun1051	???
Kofun1052	みのたかつか
Kofun1053	しゅせんだ
Kofun1054	おくのまえ
Kofun1055	いっぽんまつ
Kofun1056	???
Kofun1057	???
Kofun1058	???
Kofun1059	???
Kofun1060	???
Kofun1061	???
Kofun1062	???
Kofun1063	ねやじ
Kofun1064	みどりむら
Kofun1065	みくりむら
Kofun1066	しじゅうづかとらいなり
Kofun1067	ふなつかはら
Kofun1068	とざき
Kofun1069	きつねやま
Kofun1070	???
Kofun1071	まつばら
Kofun1072	いわや
Kofun1073	???
Kofun1074	???
Kofun1075	???
Kofun1076	たまてやま9ごう
Kofun1077	???
Kofun1078	つくばさん
Kofun1079	くらづか
Kofun1080	ほうりょうごんげん
Kofun1081	ちょくしづか
Kofun1082	ちょうしづか
Kofun1083	こまがたおおつか
Kofun1084	ふちのかみ
Kofun1085	うねめむら
Kofun1086	こまよせむら
Kofun1087	だいかくじやま
Kofun1088	あめのみや
Kofun1089	???
Kofun1090	???
Kofun1091	???
Kofun1092	???
Kofun1093	なかなわて
Kofun1094	へぼそづか
Kofun1095	???
Kofun1096	???
Kofun1097	???
Kofun1098	けんせいづか
Kofun1099	ひろせにゅうどうやま
Kofun1100	よしいちょう
Kofun1101	あたごやま
Kofun1102	???
Kofun1103	くようづか
Kofun1104	ばんじょうやま
Kofun1105	???
Kofun1106	すわやま
Kofun1107	どうやま
Kofun1108	いんべまえやま
Kofun1109	ふたごづか
Kofun1110	おうせいぶ
Kofun1111	たけしたせんげんやま
Kofun1112	ながくぼ
Kofun1113	びしゃもんやま
Kofun1114	にしはら
Kofun1115	こくぶあまづか
Kofun1116	すぎたにがめづか
Kofun1117	???
Kofun1118	こうぼうやま
Kofun1119	みさやまししづか
Kofun1120	ろくぶやま
Kofun1121	かさとりづか
Kofun1122	あらきやまにしづか
Kofun1123	???
Kofun1124	???
Kofun1125	???
Kofun1126	???
Kofun1127	???
Kofun1128	???
Kofun1129	にゅうじょうづか
Kofun1130	きんかんづか
Kofun1131	かんのんづか
Kofun1132	???
Kofun1133	うしぶし
Kofun1134	ほしのみやせんげんづか
Kofun1135	いしばしよこづか
Kofun1136	すわじんじゃ
Kofun1137	ごうぶひさごづか
Kofun1138	よしの
Kofun1139	こうしんづか
Kofun1140	ごがづか
Kofun1141	なぐさ
Kofun1142	いいづか
Kofun1143	しのづかいなり
Kofun1144	さかどじんじゃ
Kofun1145	おおもり
